condition,stat,constant,direction,state,p
Bright room,Mean,-3,Negative,7,0.3821252928191412
Bright room,Mean,-3,Negative,8,0.3015954732338057
Bright room,Mean,-3,Negative,9,0.5752433821600286
Bright room,Mean,-3,Negative,10,0.419409690454157
Bright room,Mean,-3,Negative,11,0.22478558258593057
Bright room,Mean,-2,Positive,0,0.36719934569276597
Bright room,Mean,-2,Positive,1,0.2911101915204677
Bright room,Mean,-2,Positive,2,0.18769195857716478
Bright room,Mean,-2,Positive,3,0.27748268275830734
Bright room,Mean,-2,Positive,4,0.39827457122901666
Bright room,Mean,-2,Positive,5,0.5735054437925321
Bright room,Mean,-2,Positive,6,0.476451047458158
Bright room,Mean,-2,Positive,7,0.4548321370622827
Bright room,Mean,-2,Positive,8,0.5596971654379556
Bright room,Mean,-2,Positive,9,0.20408874299189947
Bright room,Mean,-2,Positive,10,0.37793641462292277
Bright room,Mean,-2,Positive,11,0.07224540659702894
Bright room,Mean,-2,Negative,0,0.45363513628110785
Bright room,Mean,-2,Negative,1,0.2827740703623684
Bright room,Mean,-2,Negative,2,0.4287944589245153
Bright room,Mean,-2,Negative,3,0.14191268335330778
Bright room,Mean,-2,Negative,4,0.029179592657666713
Bright room,Mean,-2,Negative,5,0.3255078702521775
Bright room,Mean,-2,Negative,6,0.32609840541294405
Bright room,Mean,-2,Negative,7,0.402542723938837
Bright room,Mean,-2,Negative,8,0.2685877261237698
Bright room,Mean,-2,Negative,9,0.5844612405549222
Bright room,Mean,-2,Negative,10,0.43710263474346606
Bright room,Mean,-2,Negative,11,0.2186480265525691
Bright room,Mean,-1,Positive,0,0.35476348301686716
Bright room,Mean,-1,Positive,1,0.2830228211523031
Bright room,Mean,-1,Positive,2,0.18633072064442374
Bright room,Mean,-1,Positive,3,0.27560844391641887
Bright room,Mean,-1,Positive,4,0.39543738640272363
Bright room,Mean,-1,Positive,5,0.5740043573952022
Bright room,Mean,-1,Positive,6,0.4501541268621104
Bright room,Mean,-1,Positive,7,0.44670792861906117
Bright room,Mean,-1,Positive,8,0.5411589781202634
Bright room,Mean,-1,Positive,9,0.19694867393756296
Bright room,Mean,-1,Positive,10,0.3744787341953975
Bright room,Mean,-1,Positive,11,0.07162580015165151
Bright room,Mean,-1,Negative,0,0.45089102010688925
Bright room,Mean,-1,Negative,1,0.24513813696287046
Bright room,Mean,-1,Negative,2,0.413645311996848
Bright room,Mean,-1,Negative,3,0.13461331077739244
Bright room,Mean,-1,Negative,4,0.02569509483137186
Bright room,Mean,-1,Negative,5,0.31912838714253194
Bright room,Mean,-1,Negative,6,0.32508193455115136
Bright room,Mean,-1,Negative,7,0.4109325526629112
Bright room,Mean,-1,Negative,8,0.28746639634475485
Bright room,Mean,-1,Negative,9,0.5810469552555328
Bright room,Mean,-1,Negative,10,0.4271550707333256
Bright room,Mean,-1,Negative,11,0.2182613514395917
Bright room,Mean,0,Positive,0,0.34138706538710295
Bright room,Mean,0,Positive,1,0.28969452407526963
Bright room,Mean,0,Positive,2,0.1881228724219399
Bright room,Mean,0,Positive,3,0.2750835074598442
Bright room,Mean,0,Positive,4,0.39282149064508576
Bright room,Mean,0,Positive,5,0.5648624576586895
Bright room,Mean,0,Positive,6,0.4335511194292785
Bright room,Mean,0,Positive,7,0.47780128028847724
Bright room,Mean,0,Positive,8,0.54860444969794
Bright room,Mean,0,Positive,9,0.18507205608480512
Bright room,Mean,0,Positive,10,0.37677698054140296
Bright room,Mean,0,Positive,11,0.06634619108778134
Bright room,Mean,0,Negative,0,0.44319864130300923
Bright room,Mean,0,Negative,1,0.2169940092881575
Bright room,Mean,0,Negative,2,0.41292913618021
Bright room,Mean,0,Negative,3,0.1303104765497116
Bright room,Mean,0,Negative,4,0.02483389996880966
Bright room,Mean,0,Negative,5,0.3216065156331869
Bright room,Mean,0,Negative,6,0.33995875422480615
Bright room,Mean,0,Negative,7,0.3791178220305867
Bright room,Mean,0,Negative,8,0.2867080094047077
Bright room,Mean,0,Negative,9,0.5935455722882207
Bright room,Mean,0,Negative,10,0.43380444844345545
Bright room,Mean,0,Negative,11,0.22634083957196416
Bright room,Mean,1,Positive,0,0.33856482189337184
Bright room,Mean,1,Positive,1,0.28970783131936717
Bright room,Mean,1,Positive,2,0.19502658256179314
Bright room,Mean,1,Positive,3,0.2981665100749015
Bright room,Mean,1,Positive,4,0.3971469115910676
Bright room,Mean,1,Positive,5,0.551369265639255
Bright room,Mean,1,Positive,6,0.4249698434974232
Bright room,Mean,1,Positive,7,0.4552639613909289
Bright room,Mean,1,Positive,8,0.5172496423864658
Bright room,Mean,1,Positive,9,0.18642045171660332
Bright room,Mean,1,Positive,10,0.3713559096530767
Bright room,Mean,1,Positive,11,0.06189623335088459
Bright room,Mean,1,Negative,0,0.4308302051158845
Bright room,Mean,1,Negative,1,0.20897612357414205
Bright room,Mean,1,Negative,2,0.398507235473651
Bright room,Mean,1,Negative,3,0.12751069900604659
Bright room,Mean,1,Negative,4,0.024853714041134768
Bright room,Mean,1,Negative,5,0.32361523489923
Bright room,Mean,1,Negative,6,0.33748125928114764
Bright room,Mean,1,Negative,7,0.37949400698873004
Bright room,Mean,1,Negative,8,0.2805441588639304
Bright room,Mean,1,Negative,9,0.6009175400859164
Bright room,Mean,1,Negative,10,0.40873559301435103
Bright room,Mean,1,Negative,11,0.23041521949813676
Bright room,Mean,2,Positive,0,0.32828270742900106
Bright room,Mean,2,Positive,1,0.2990332133616755
Bright room,Mean,2,Positive,2,0.1857535512757871
Bright room,Mean,2,Positive,3,0.29981797312521047
Bright room,Mean,2,Positive,4,0.40299625938149886
Bright room,Mean,2,Positive,5,0.5558052096687255
Bright room,Mean,2,Positive,6,0.4100183687252545
Bright room,Mean,2,Positive,7,0.43800049055191387
Bright room,Mean,2,Positive,8,0.5312995756384365
Bright room,Mean,2,Positive,9,0.18325093766923678
Bright room,Mean,2,Positive,10,0.37455864348311046
Bright room,Mean,2,Positive,11,0.06148877299828641
Bright room,Mean,2,Negative,0,0.4376937454758588
Bright room,Mean,2,Negative,1,0.204977133718795
Bright room,Mean,2,Negative,2,0.3982962290544048
Bright room,Mean,2,Negative,3,0.12192799171993149
Bright room,Mean,2,Negative,4,0.025266925138819358
Bright room,Mean,2,Negative,5,0.31508168749426463
Bright room,Mean,2,Negative,6,0.32944571265675504
Bright room,Mean,2,Negative,7,0.3940407537192377
Bright room,Mean,2,Negative,8,0.25546939433588556
Bright room,Mean,2,Negative,9,0.5990924710464629
Bright room,Mean,2,Negative,10,0.42604083349930993
Bright room,Mean,2,Negative,11,0.22088503655396552
Bright room,Mean,3,Positive,0,0.3060351450036966
Bright room,Mean,3,Positive,1,0.2982926678475043
Bright room,Mean,3,Positive,2,0.17579925580209163
Bright room,Mean,3,Positive,3,0.2856906001067343
Bright room,Mean,3,Positive,4,0.4115100940680653
Bright room,Mean,3,Positive,5,0.548129968905014
Bright room,Mean,3,Positive,6,0.40407414701667166
Bright room,Mean,3,Positive,7,0.4319548625879773
Bright room,Mean,3,Positive,8,0.5428994173377019
Bright room,Mean,3,Positive,9,0.16435638379384587
Bright room,Mean,3,Positive,10,0.3815182487337357
Bright room,Mean,3,Positive,11,0.06174194601494195
Bright room,Mean,3,Negative,0,0.4341309741281465
Bright room,Mean,3,Negative,1,0.17776274262307798
Bright room,Mean,3,Negative,2,0.4049479928693023
Bright room,Mean,3,Negative,3,0.12512619763575383
Bright room,Mean,3,Negative,4,0.022259576486276966
Bright room,Mean,3,Negative,5,0.3147206096511964
Bright room,Mean,3,Negative,6,0.3325103401143552
Bright room,Mean,3,Negative,7,0.4157912606244819
Bright room,Mean,3,Negative,8,0.2319004345888033
Bright room,Mean,3,Negative,9,0.6112647007491957
Bright room,Mean,3,Negative,10,0.4129934239961907
Bright room,Mean,3,Negative,11,0.21351345168225216
Bright room,Mean,4,Positive,0,0.307856223131783
Bright room,Mean,4,Positive,1,0.2959161636540341
Bright room,Mean,4,Positive,2,0.16487568775442812
Bright room,Mean,4,Positive,3,0.2847486625361921
Bright room,Mean,4,Positive,4,0.40413510891841004
Bright room,Mean,4,Positive,5,0.5418729480817491
Bright room,Mean,4,Positive,6,0.400308552874877
Bright room,Mean,4,Positive,7,0.4384638869995414
Bright room,Mean,4,Positive,8,0.5639072311745312
Bright room,Mean,4,Positive,9,0.1519195173648138
Bright room,Mean,4,Positive,10,0.3939688266213546
Bright room,Mean,4,Positive,11,0.06020260226362465
Bright room,Mean,4,Negative,0,0.44976483430264297
Bright room,Mean,4,Negative,1,0.15742132374133597
Bright room,Mean,4,Negative,2,0.3754616056144887
Bright room,Mean,4,Negative,3,0.12351514272025015
Bright room,Mean,4,Negative,4,0.02164247365669598
Bright room,Mean,4,Negative,5,0.31457506426593057
Bright room,Mean,4,Negative,6,0.36619027957608197
Bright room,Mean,4,Negative,7,0.41017265544718434
Bright room,Mean,4,Negative,8,0.22309063604141452
Bright room,Mean,4,Negative,9,0.6031319635641426
Bright room,Mean,4,Negative,10,0.39566264973366827
Bright room,Mean,4,Negative,11,0.21996966536671378
Bright room,Mean,5,Positive,0,0.3114843314890282
Bright room,Mean,5,Positive,1,0.29252618872627734
Bright room,Mean,5,Positive,2,0.1639526537730206
Bright room,Mean,5,Positive,3,0.2906642156075418
Bright room,Mean,5,Positive,4,0.4056380108808285
Bright room,Mean,5,Positive,5,0.5415583168729866
Bright room,Mean,5,Positive,6,0.39608345859184013
Bright room,Mean,5,Positive,7,0.447527061492988
Bright room,Mean,5,Positive,8,0.5462845403503582
Bright room,Mean,5,Positive,9,0.14461560413869073
Bright room,Mean,5,Positive,10,0.3966729423339962
Bright room,Mean,5,Positive,11,0.05630229917596448
Bright room,Mean,5,Negative,0,0.46531811699204145
Bright room,Mean,5,Negative,1,0.1376418800173634
Bright room,Mean,5,Negative,2,0.37774981697582843
Bright room,Mean,5,Negative,3,0.11884850346655948
Bright room,Mean,5,Negative,4,0.022014987223290216
Bright room,Mean,5,Negative,5,0.29638210492661987
Bright room,Mean,5,Negative,6,0.35731676451938527
Bright room,Mean,5,Negative,7,0.40120292670754726
Bright room,Mean,5,Negative,8,0.21864690438292972
Bright room,Mean,5,Negative,9,0.6060220277139976
Bright room,Mean,5,Negative,10,0.403214867957697
Bright room,Mean,5,Negative,11,0.22137371934869388
Bright room,Mean,6,Positive,0,0.29254310577670417
Bright room,Mean,6,Positive,1,0.278774612746979
Bright room,Mean,6,Positive,2,0.1614381719017551
Bright room,Mean,6,Positive,3,0.29728110323433365
Bright room,Mean,6,Positive,4,0.4050473076331898
Bright room,Mean,6,Positive,5,0.53786894795031
Bright room,Mean,6,Positive,6,0.3868388220797225
Bright room,Mean,6,Positive,7,0.4373458848351418
Bright room,Mean,6,Positive,8,0.5575037927275628
Bright room,Mean,6,Positive,9,0.13198008725274046
Bright room,Mean,6,Positive,10,0.39932995123923054
Bright room,Mean,6,Positive,11,0.05155375229059602
Bright room,Mean,6,Negative,0,0.4831742977620719
Bright room,Mean,6,Negative,1,0.13367558684665876
Bright room,Mean,6,Negative,2,0.36977419861308364
Bright room,Mean,6,Negative,3,0.11892342315918465
Bright room,Mean,6,Negative,4,0.019826032085551896
Bright room,Mean,6,Negative,5,0.2967381805935967
Bright room,Mean,6,Negative,6,0.33273785535752376
Bright room,Mean,6,Negative,7,0.38095790950570935
Bright room,Mean,6,Negative,8,0.19291051423870084
Bright room,Mean,6,Negative,9,0.613557186541065
Bright room,Mean,6,Negative,10,0.39923996811567397
Bright room,Mean,6,Negative,11,0.2197404607932502
Bright room,Mean,7,Positive,0,0.30274666481333057
Bright room,Mean,7,Positive,1,0.2659035698664565
Bright room,Mean,7,Positive,2,0.15548625061841914
Bright room,Mean,7,Positive,3,0.31182308102478784
Bright room,Mean,7,Positive,4,0.4030390119868407
Bright room,Mean,7,Positive,5,0.552763816436041
Bright room,Mean,7,Positive,6,0.38468879527949007
Bright room,Mean,7,Positive,7,0.4394102619942323
Bright room,Mean,7,Positive,8,0.5534046769123776
Bright room,Mean,7,Positive,9,0.13001325096324637
Bright room,Mean,7,Positive,10,0.4034844588612351
Bright room,Mean,7,Positive,11,0.05328091211376508
Bright room,Mean,7,Negative,0,0.4662264456050762
Bright room,Mean,7,Negative,1,0.14785661747684162
Bright room,Mean,7,Negative,2,0.3858721168146021
Bright room,Mean,7,Negative,3,0.11700549361738942
Bright room,Mean,7,Negative,4,0.019499305376170603
Bright room,Mean,7,Negative,5,0.26495836796436056
Bright room,Mean,7,Negative,6,0.3152972744036991
Bright room,Mean,7,Negative,7,0.38827464489115593
Bright room,Mean,7,Negative,8,0.19181362049886863
Bright room,Mean,7,Negative,9,0.6059564582733388
Bright room,Mean,7,Negative,10,0.4031141036643547
Bright room,Mean,7,Negative,11,0.21372935890660794
Bright room,Mean,8,Positive,0,0.3048516018490688
Bright room,Mean,8,Positive,1,0.2699374213064752
Bright room,Mean,8,Positive,2,0.15559824063624825
Bright room,Mean,8,Positive,3,0.305107926594975
Bright room,Mean,8,Positive,4,0.40296647176724765
Bright room,Mean,8,Positive,5,0.5663676615509222
Bright room,Mean,8,Positive,6,0.39547747786794196
Bright room,Mean,8,Positive,7,0.43409279045965693
Bright room,Mean,8,Positive,8,0.5835368362983226
Bright room,Mean,8,Positive,9,0.13048568342359956
Bright room,Mean,8,Positive,10,0.4101701648003726
Bright room,Mean,8,Positive,11,0.04691756272598933
Bright room,Mean,8,Negative,0,0.4593117877825371
Bright room,Mean,8,Negative,1,0.16200324155512935
Bright room,Mean,8,Negative,2,0.37392613705510197
Bright room,Mean,8,Negative,3,0.12105194896041298
Bright room,Mean,8,Negative,4,0.01788814148921052
Bright room,Mean,8,Negative,5,0.23846326159023395
Bright room,Mean,8,Negative,6,0.310505105806192
Bright room,Mean,8,Negative,7,0.419579824989213
Bright room,Mean,8,Negative,8,0.19585504735423495
Bright room,Mean,8,Negative,9,0.5946450691716856
Bright room,Mean,8,Negative,10,0.3935982238575081
Bright room,Mean,8,Negative,11,0.21286604407736204
Bright room,Mean,9,Positive,0,0.3049442523726696
Bright room,Mean,9,Positive,1,0.26278976379892965
Bright room,Mean,9,Positive,2,0.14826702473312625
Bright room,Mean,9,Positive,3,0.308473763265095
Bright room,Mean,9,Positive,4,0.40526023018475726
Bright room,Mean,9,Positive,5,0.556147847883232
Bright room,Mean,9,Positive,6,0.36779781137196704
Bright room,Mean,9,Positive,7,0.4262979213972229
Bright room,Mean,9,Positive,8,0.5787294308386379
Bright room,Mean,9,Positive,9,0.138987069214373
Bright room,Mean,9,Positive,10,0.4210187073424098
Bright room,Mean,9,Positive,11,0.051868043229487334
Bright room,Mean,9,Negative,0,0.4612911953036619
Bright room,Mean,9,Negative,1,0.16472765149470775
Bright room,Mean,9,Negative,2,0.39956637569553777
Bright room,Mean,9,Negative,3,0.11611679487586055
Bright room,Mean,9,Negative,4,0.01648387434759305
Bright room,Mean,9,Negative,5,0.26006877263980255
Bright room,Mean,9,Negative,6,0.32579743512429965
Bright room,Mean,9,Negative,7,0.4112427622305589
Bright room,Mean,9,Negative,8,0.17078847000748
Bright room,Mean,9,Negative,9,0.5822533050148123
Bright room,Mean,9,Negative,10,0.382593925974512
Bright room,Mean,9,Negative,11,0.20371270803542343
Bright room,Mean,10,Positive,0,0.2922800687274784
Bright room,Mean,10,Positive,1,0.25558491467165395
Bright room,Mean,10,Positive,2,0.1510354570064192
Bright room,Mean,10,Positive,3,0.3087363293231836
Bright room,Mean,10,Positive,4,0.40087391770565806
Bright room,Mean,10,Positive,5,0.5652999331912458
Bright room,Mean,10,Positive,6,0.3600782411464491
Bright room,Mean,10,Positive,7,0.4453846856491642
Bright room,Mean,10,Positive,8,0.5468062174825239
Bright room,Mean,10,Positive,9,0.13725450780131687
Bright room,Mean,10,Positive,10,0.4269972652320538
Bright room,Mean,10,Positive,11,0.04963047270839795
Bright room,Mean,10,Negative,0,0.45726958113272687
Bright room,Mean,10,Negative,1,0.15439545571037622
Bright room,Mean,10,Negative,2,0.39860422680261165
Bright room,Mean,10,Negative,3,0.1143944040984825
Bright room,Mean,10,Negative,4,0.015139071113261038
Bright room,Mean,10,Negative,5,0.26420221200961447
Bright room,Mean,10,Negative,6,0.3340521246824187
Bright room,Mean,10,Negative,7,0.37848978526491855
Bright room,Mean,10,Negative,8,0.18206344175367373
Bright room,Mean,10,Negative,9,0.5831511163086168
Bright room,Mean,10,Negative,10,0.3965715849960755
Bright room,Mean,10,Negative,11,0.21115349392028088
Bright room,Mean,11,Positive,0,0.2870842587989786
Bright room,Mean,11,Positive,1,0.2474118344713467
Bright room,Mean,11,Positive,2,0.15070281561649018
Bright room,Mean,11,Positive,3,0.29854356674476173
Bright room,Mean,11,Positive,4,0.39353297219665667
Bright room,Mean,11,Positive,5,0.576320961093753
Bright room,Mean,11,Positive,6,0.37334044202364836
Bright room,Mean,11,Positive,7,0.4442040254857351
Bright room,Mean,11,Positive,8,0.5685447869776039
Bright room,Mean,11,Positive,9,0.1330953877678202
Bright room,Mean,11,Positive,10,0.4182033923430271
Bright room,Mean,11,Positive,11,0.04877501321233584
Bright room,Mean,11,Negative,0,0.4503892655741099
Bright room,Mean,11,Negative,1,0.14876865026317126
Bright room,Mean,11,Negative,2,0.41008849343263126
Bright room,Mean,11,Negative,3,0.1138767005766202
Bright room,Mean,11,Negative,4,0.014671014565185237
Bright room,Mean,11,Negative,5,0.26379610303396783
Bright room,Mean,11,Negative,6,0.30171111163649234
Bright room,Mean,11,Negative,7,0.3833913730306568
Bright room,Mean,11,Negative,8,0.17839859899011
Bright room,Mean,11,Negative,9,0.5856205582936264
Bright room,Mean,11,Negative,10,0.41015245829730124
Bright room,Mean,11,Negative,11,0.20430983305260159
Bright room,Mean,12,Positive,0,0.28234746376363684
Bright room,Mean,12,Positive,1,0.24480966648466673
Bright room,Mean,12,Positive,2,0.147907242803688
Bright room,Mean,12,Positive,3,0.29680883565079547
Bright room,Mean,12,Positive,4,0.3948874748399118
Bright room,Mean,12,Positive,5,0.6043808214023141
Bright room,Mean,12,Positive,6,0.3827899257103476
Bright room,Mean,12,Positive,7,0.4698870199949571
Bright room,Mean,12,Positive,8,0.554211951960731
Bright room,Mean,12,Positive,9,0.11708166628637098
Bright room,Mean,12,Positive,10,0.39673352391140354
Bright room,Mean,12,Positive,11,0.048407415876406644
Bright room,Mean,12,Negative,0,0.44334723093374967
Bright room,Mean,12,Negative,1,0.14827335909136577
Bright room,Mean,12,Negative,2,0.42057105094227526
Bright room,Mean,12,Negative,3,0.1132957705855593
Bright room,Mean,12,Negative,4,0.014904847365687122
Bright room,Mean,12,Negative,5,0.2519759937215198
Bright room,Mean,12,Negative,6,0.3159139901573409
Bright room,Mean,12,Negative,7,0.34341244100846424
Bright room,Mean,12,Negative,8,0.16323832057561827
Bright room,Mean,12,Negative,9,0.5984320755447889
Bright room,Mean,12,Negative,10,0.41006643409288895
Bright room,Mean,12,Negative,11,0.21457341909534688
Bright room,Mean,13,Positive,0,0.2819226245593484
Bright room,Mean,13,Positive,1,0.2603477591640839
Bright room,Mean,13,Positive,2,0.14636633717804798
Bright room,Mean,13,Positive,3,0.30654656492021404
Bright room,Mean,13,Positive,4,0.3998930264749903
Bright room,Mean,13,Positive,5,0.5921419118402125
Bright room,Mean,13,Positive,6,0.35990270421089837
Bright room,Mean,13,Positive,7,0.4707924353703816
Bright room,Mean,13,Positive,8,0.5850720615174364
Bright room,Mean,13,Positive,9,0.10139768925861488
Bright room,Mean,13,Positive,10,0.384822240674528
Bright room,Mean,13,Positive,11,0.04785272770534282
Bright room,Mean,13,Negative,0,0.4187459190024373
Bright room,Mean,13,Negative,1,0.13510458683607512
Bright room,Mean,13,Negative,2,0.43299397185261346
Bright room,Mean,13,Negative,3,0.11080433514056269
Bright room,Mean,13,Negative,4,0.013251191861705178
Bright room,Mean,13,Negative,5,0.25882645856198605
Bright room,Mean,13,Negative,6,0.31071249700327386
Bright room,Mean,13,Negative,7,0.3519265967204475
Bright room,Mean,13,Negative,8,0.17014187696442873
Bright room,Mean,13,Negative,9,0.5827296716568033
Bright room,Mean,13,Negative,10,0.40907465175068297
Bright room,Mean,13,Negative,11,0.21387928768881845
Bright room,Mean,14,Positive,0,0.28932535131439013
Bright room,Mean,14,Positive,1,0.24703659853632265
Bright room,Mean,14,Positive,2,0.14559071379361657
Bright room,Mean,14,Positive,3,0.3083506788661025
Bright room,Mean,14,Positive,4,0.3909437464734973
Bright room,Mean,14,Positive,5,0.6124657426292403
Bright room,Mean,14,Positive,6,0.3637867412721543
Bright room,Mean,14,Positive,7,0.45684741936344786
Bright room,Mean,14,Positive,8,0.5973798325007728
Bright room,Mean,14,Positive,9,0.09978404579825084
Bright room,Mean,14,Positive,10,0.3675391267151346
Bright room,Mean,14,Positive,11,0.04840237543092131
Bright room,Mean,14,Negative,0,0.41474355347791403
Bright room,Mean,14,Negative,1,0.1298976862942892
Bright room,Mean,14,Negative,2,0.44076712491057024
Bright room,Mean,14,Negative,3,0.11357802065133557
Bright room,Mean,14,Negative,4,0.011980372881494028
Bright room,Mean,14,Negative,5,0.2299110055679122
Bright room,Mean,14,Negative,6,0.3044797465318843
Bright room,Mean,14,Negative,7,0.35947541330002397
Bright room,Mean,14,Negative,8,0.18431070117043996
Bright room,Mean,14,Negative,9,0.5899924346050184
Bright room,Mean,14,Negative,10,0.4377828584472581
Bright room,Mean,14,Negative,11,0.21808194103475212
Bright room,Mean,15,Positive,0,0.26804473569767684
Bright room,Mean,15,Positive,1,0.263873032902252
Bright room,Mean,15,Positive,2,0.1389590047588756
Bright room,Mean,15,Positive,3,0.3099719507204112
Bright room,Mean,15,Positive,4,0.3824416295135472
Bright room,Mean,15,Positive,5,0.6113309570169144
Bright room,Mean,15,Positive,6,0.3244179131905951
Bright room,Mean,15,Positive,7,0.4727342402246317
Bright room,Mean,15,Positive,8,0.5928559948979676
Bright room,Mean,15,Positive,9,0.10689110517386134
Bright room,Mean,15,Positive,10,0.3775614397908083
Bright room,Mean,15,Positive,11,0.05060676705361799
Bright room,Mean,15,Negative,0,0.418989977056803
Bright room,Mean,15,Negative,1,0.1390831901006943
Bright room,Mean,15,Negative,2,0.4443104348319156
Bright room,Mean,15,Negative,3,0.11473787159635886
Bright room,Mean,15,Negative,4,0.012589782296274728
Bright room,Mean,15,Negative,5,0.2358724132183383
Bright room,Mean,15,Negative,6,0.3079917608226591
Bright room,Mean,15,Negative,7,0.3641296354859778
Bright room,Mean,15,Negative,8,0.17173331120908716
Bright room,Mean,15,Negative,9,0.5932281316078543
Bright room,Mean,15,Negative,10,0.4155033201818884
Bright room,Mean,15,Negative,11,0.20378556244232882
Bright room,Median,-5,Positive,0,0.3500495948757459
Bright room,Median,-5,Positive,1,0.43721720253565444
Bright room,Median,-5,Positive,2,0.2232855529358566
Bright room,Median,-5,Positive,3,0.3580854784694466
Bright room,Median,-5,Positive,4,0.4182475515258092
Bright room,Median,-5,Positive,5,0.5650223003972811
Bright room,Median,-5,Positive,6,0.458774400492431
Bright room,Median,-5,Positive,7,0.45903325708523857
Bright room,Median,-5,Positive,8,0.5088621169250299
Bright room,Median,-5,Positive,9,0.35279302964364034
Bright room,Median,-5,Positive,10,0.41952328835513264
Bright room,Median,-5,Positive,11,0.15800589332129092
Bright room,Median,-5,Negative,0,0.40683355708276153
Bright room,Median,-5,Negative,1,0.31760286883997285
Bright room,Median,-5,Negative,2,0.468708464482033
Bright room,Median,-5,Negative,3,0.07022702043025637
Bright room,Median,-5,Negative,4,0.058217456521532054
Bright room,Median,-5,Negative,5,0.3363313468877974
Bright room,Median,-5,Negative,6,0.4111864757327146
Bright room,Median,-5,Negative,7,0.41054762828433616
Bright room,Median,-5,Negative,8,0.3983911445778552
Bright room,Median,-5,Negative,9,0.48887790334833586
Bright room,Median,-5,Negative,10,0.37120528152187005
Bright room,Median,-5,Negative,11,0.31546361259932326
Bright room,Median,-4,Positive,0,0.38055517993415383
Bright room,Median,-4,Positive,1,0.41555266060255674
Bright room,Median,-4,Positive,2,0.2172147638077033
Bright room,Median,-4,Positive,3,0.3509836858251506
Bright room,Median,-4,Positive,4,0.41291546777502514
Bright room,Median,-4,Positive,5,0.5820549754497826
Bright room,Median,-4,Positive,6,0.46943349098251347
Bright room,Median,-4,Positive,7,0.4590475690719404
Bright room,Median,-4,Positive,8,0.5260098058939153
Bright room,Median,-4,Positive,9,0.354845570442249
Bright room,Median,-4,Positive,10,0.41293301153358886
Bright room,Median,-4,Positive,11,0.15144442913165077
Bright room,Median,-4,Negative,0,0.3937746611305893
Bright room,Median,-4,Negative,1,0.3165495042315684
Bright room,Median,-4,Negative,2,0.47411674200933457
Bright room,Median,-4,Negative,3,0.07110377311969321
Bright room,Median,-4,Negative,4,0.054175677630248976
Bright room,Median,-4,Negative,5,0.3185341443373822
Bright room,Median,-4,Negative,6,0.3902834675777368
Bright room,Median,-4,Negative,7,0.3886707958615486
Bright room,Median,-4,Negative,8,0.38023371228022756
Bright room,Median,-4,Negative,9,0.4882914318359107
Bright room,Median,-4,Negative,10,0.3613832019926567
Bright room,Median,-4,Negative,11,0.3084919385937465
Bright room,Median,-3,Positive,0,0.37945033136507744
Bright room,Median,-3,Positive,1,0.39839678990591376
Bright room,Median,-3,Positive,2,0.22245691474663654
Bright room,Median,-3,Positive,3,0.359473177658329
Bright room,Median,-3,Positive,4,0.41652244074651784
Bright room,Median,-3,Positive,5,0.5886075204877488
Bright room,Median,-3,Positive,6,0.47369370323665594
Bright room,Median,-3,Positive,7,0.4607550974827556
Bright room,Median,-3,Positive,8,0.5130488515430347
Bright room,Median,-3,Positive,9,0.337081467927785
Bright room,Median,-3,Positive,10,0.4133500626210375
Bright room,Median,-3,Positive,11,0.14843614598841856
Bright room,Median,-3,Negative,0,0.39553210857055077
Bright room,Median,-3,Negative,1,0.33743311002740073
Bright room,Median,-3,Negative,2,0.4525907482508879
Bright room,Median,-3,Negative,3,0.06892084253055406
Bright room,Median,-3,Negative,4,0.05244843459663146
Bright room,Median,-3,Negative,5,0.31246666119909305
Bright room,Median,-3,Negative,6,0.3968638538522898
Bright room,Median,-3,Negative,7,0.3953332295487312
Bright room,Median,-3,Negative,8,0.3977500229607539
Bright room,Median,-3,Negative,9,0.47874129178098135
Bright room,Median,-3,Negative,10,0.3664552945361036
Bright room,Median,-3,Negative,11,0.2961087245858932
Bright room,Median,-2,Positive,0,0.3845270324261901
Bright room,Median,-2,Positive,1,0.4009988972056316
Bright room,Median,-2,Positive,2,0.23075031415935562
Bright room,Median,-2,Positive,3,0.36196459329992836
Bright room,Median,-2,Positive,4,0.4157577570217988
Bright room,Median,-2,Positive,5,0.5782668669959372
Bright room,Median,-2,Positive,6,0.43811551884021543
Bright room,Median,-2,Positive,7,0.4239862598959804
Bright room,Median,-2,Positive,8,0.5374376720930132
Bright room,Median,-2,Positive,9,0.3355502741178415
Bright room,Median,-2,Positive,10,0.42631979070766435
Bright room,Median,-2,Positive,11,0.14263854817550375
Bright room,Median,-2,Negative,0,0.3717914281624126
Bright room,Median,-2,Negative,1,0.32380798469601724
Bright room,Median,-2,Negative,2,0.4453809684796326
Bright room,Median,-2,Negative,3,0.07070367246785919
Bright room,Median,-2,Negative,4,0.049650704671967354
Bright room,Median,-2,Negative,5,0.33299056482977496
Bright room,Median,-2,Negative,6,0.4167998212471125
Bright room,Median,-2,Negative,7,0.41999318736840063
Bright room,Median,-2,Negative,8,0.36909430923872943
Bright room,Median,-2,Negative,9,0.47950093101121427
Bright room,Median,-2,Negative,10,0.369798966933678
Bright room,Median,-2,Negative,11,0.2720078350800722
Bright room,Median,-1,Positive,0,0.37225018972272494
Bright room,Median,-1,Positive,1,0.37160579518557096
Bright room,Median,-1,Positive,2,0.23634063911414482
Bright room,Median,-1,Positive,3,0.3535043822146314
