condition,stat,constant,direction,state,p
Bright room,Mean,-2,Positive,4,0.5501942847284236
Bright room,Mean,-2,Positive,5,0.5783931657465321
Bright room,Mean,-2,Positive,6,0.5059563558148618
Bright room,Mean,-2,Positive,7,0.5357323852052776
Bright room,Mean,-2,Positive,8,0.5415274516479488
Bright room,Mean,-2,Positive,9,0.3607395147526977
Bright room,Mean,-2,Positive,10,0.4199347915104223
Bright room,Mean,-2,Positive,11,0.1828255718526407
Bright room,Mean,-2,Negative,0,0.43838991463803845
Bright room,Mean,-2,Negative,1,0.2646351797975812
Bright room,Mean,-2,Negative,2,0.5959710247805818
Bright room,Mean,-2,Negative,3,0.2513867637281306
Bright room,Mean,-2,Negative,4,0.17095873289134927
Bright room,Mean,-2,Negative,5,0.3606812588157294
Bright room,Mean,-2,Negative,6,0.4707712868606093
Bright room,Mean,-2,Negative,7,0.44541558512778806
Bright room,Mean,-2,Negative,8,0.44905372127750026
Bright room,Mean,-2,Negative,9,0.5917616178196357
Bright room,Mean,-2,Negative,10,0.5587560049142402
Bright room,Mean,-2,Negative,11,0.5437289570590799
Bright room,Mean,-1,Positive,0,0.5405309454705105
Bright room,Mean,-1,Positive,1,0.5148254861353738
Bright room,Mean,-1,Positive,2,0.24153639397965748
Bright room,Mean,-1,Positive,3,0.10547017389903392
Bright room,Mean,-1,Positive,4,0.5511881549095602
Bright room,Mean,-1,Positive,5,0.5738533689196057
Bright room,Mean,-1,Positive,6,0.5060032837904057
Bright room,Mean,-1,Positive,7,0.53597746586941
Bright room,Mean,-1,Positive,8,0.5489167051883739
Bright room,Mean,-1,Positive,9,0.34043311382439256
Bright room,Mean,-1,Positive,10,0.4181744722725249
Bright room,Mean,-1,Positive,11,0.16212612711546173
Bright room,Mean,-1,Negative,0,0.436908292960482
Bright room,Mean,-1,Negative,1,0.2545864890549045
Bright room,Mean,-1,Negative,2,0.5980795357894961
Bright room,Mean,-1,Negative,3,0.23324742266039075
Bright room,Mean,-1,Negative,4,0.14049447807554163
Bright room,Mean,-1,Negative,5,0.35137202775607324
Bright room,Mean,-1,Negative,6,0.46063277907728584
Bright room,Mean,-1,Negative,7,0.4421991148954798
Bright room,Mean,-1,Negative,8,0.4389160675894276
Bright room,Mean,-1,Negative,9,0.5987622707290442
Bright room,Mean,-1,Negative,10,0.5553342450602974
Bright room,Mean,-1,Negative,11,0.5413311676514659
Bright room,Mean,0,Positive,0,0.5386548035773888
Bright room,Mean,0,Positive,1,0.5020583801140827
Bright room,Mean,0,Positive,2,0.22009485481161722
Bright room,Mean,0,Positive,3,0.08496578612670742
Bright room,Mean,0,Positive,4,0.5318952118959961
Bright room,Mean,0,Positive,5,0.5872188554642208
Bright room,Mean,0,Positive,6,0.5102359200102156
Bright room,Mean,0,Positive,7,0.540041606601191
Bright room,Mean,0,Positive,8,0.5574642050033949
Bright room,Mean,0,Positive,9,0.3145049866347011
Bright room,Mean,0,Positive,10,0.4134223866974301
Bright room,Mean,0,Positive,11,0.14499439416039717
Bright room,Mean,0,Negative,0,0.43002164448692975
Bright room,Mean,0,Negative,1,0.23619455208567464
Bright room,Mean,0,Negative,2,0.5997741756346614
Bright room,Mean,0,Negative,3,0.21277567235875433
Bright room,Mean,0,Negative,4,0.12242000631760103
Bright room,Mean,0,Negative,5,0.3288875222041527
Bright room,Mean,0,Negative,6,0.45492676840129903
Bright room,Mean,0,Negative,7,0.4305740886967574
Bright room,Mean,0,Negative,8,0.4261701770437475
Bright room,Mean,0,Negative,9,0.6088225458695721
Bright room,Mean,0,Negative,10,0.5556848270289615
Bright room,Mean,0,Negative,11,0.5480523517953105
Bright room,Mean,1,Positive,0,0.5323779231536813
Bright room,Mean,1,Positive,1,0.4997920473228777
Bright room,Mean,1,Positive,2,0.200859252924739
Bright room,Mean,1,Positive,3,0.06893416848714647
Bright room,Mean,1,Positive,4,0.5240291217471793
Bright room,Mean,1,Positive,5,0.5890586671623207
Bright room,Mean,1,Positive,6,0.5099509805577082
Bright room,Mean,1,Positive,7,0.546666567897508
Bright room,Mean,1,Positive,8,0.5614905968622707
Bright room,Mean,1,Positive,9,0.2856743451289708
Bright room,Mean,1,Positive,10,0.4087863281273721
Bright room,Mean,1,Positive,11,0.12836019947868682
Bright room,Mean,1,Negative,0,0.43492927793328134
Bright room,Mean,1,Negative,1,0.21347421411044787
Bright room,Mean,1,Negative,2,0.6017209997663914
Bright room,Mean,1,Negative,3,0.20660846192760401
Bright room,Mean,1,Negative,4,0.10145150306221941
Bright room,Mean,1,Negative,5,0.2996688311950467
Bright room,Mean,1,Negative,6,0.44794569550891183
Bright room,Mean,1,Negative,7,0.418183610205793
Bright room,Mean,1,Negative,8,0.4199872067074147
Bright room,Mean,1,Negative,9,0.6178635012255266
Bright room,Mean,1,Negative,10,0.5514281061370385
Bright room,Mean,1,Negative,11,0.5375789605868159
Bright room,Mean,2,Positive,0,0.5363571768994945
Bright room,Mean,2,Positive,1,0.47267652501513624
Bright room,Mean,2,Positive,2,0.18377827823658432
Bright room,Mean,2,Positive,3,0.05720625741419077
Bright room,Mean,2,Positive,4,0.5048796857751907
Bright room,Mean,2,Positive,5,0.5902008506733769
Bright room,Mean,2,Positive,6,0.5098342182957442
Bright room,Mean,2,Positive,7,0.5419593263031203
Bright room,Mean,2,Positive,8,0.5677778392393132
Bright room,Mean,2,Positive,9,0.27970190677457935
Bright room,Mean,2,Positive,10,0.4056260610904414
Bright room,Mean,2,Positive,11,0.10912938587727297
Bright room,Mean,2,Negative,0,0.42466073741246846
Bright room,Mean,2,Negative,1,0.21114648252010676
Bright room,Mean,2,Negative,2,0.6048393475404902
Bright room,Mean,2,Negative,3,0.1976493284330919
Bright room,Mean,2,Negative,4,0.08755666031964733
Bright room,Mean,2,Negative,5,0.2875708393356807
Bright room,Mean,2,Negative,6,0.445332154096687
Bright room,Mean,2,Negative,7,0.4202398756004319
Bright room,Mean,2,Negative,8,0.41336434309126696
Bright room,Mean,2,Negative,9,0.6088920765714719
Bright room,Mean,2,Negative,10,0.5413576871397608
Bright room,Mean,2,Negative,11,0.5374274422800521
Bright room,Mean,3,Positive,0,0.5076131735506608
Bright room,Mean,3,Positive,1,0.46399369421625697
Bright room,Mean,3,Positive,2,0.17032867120945808
Bright room,Mean,3,Positive,3,0.051945015651066705
Bright room,Mean,3,Positive,4,0.4790157084195469
Bright room,Mean,3,Positive,5,0.5919002014270557
Bright room,Mean,3,Positive,6,0.5140264561354847
Bright room,Mean,3,Positive,7,0.5476292576580508
Bright room,Mean,3,Positive,8,0.577748800421653
Bright room,Mean,3,Positive,9,0.262341875723626
Bright room,Mean,3,Positive,10,0.40012578483086303
Bright room,Mean,3,Positive,11,0.09219689132881351
Bright room,Mean,3,Negative,0,0.4460060975491045
Bright room,Mean,3,Negative,1,0.1921865501643527
Bright room,Mean,3,Negative,2,0.6068555755454751
Bright room,Mean,3,Negative,3,0.1670695674116767
Bright room,Mean,3,Negative,4,0.07936749639120239
Bright room,Mean,3,Negative,5,0.2753402337237034
Bright room,Mean,3,Negative,6,0.43704662126816574
Bright room,Mean,3,Negative,7,0.4071622563346529
Bright room,Mean,3,Negative,8,0.38457359798045543
Bright room,Mean,3,Negative,9,0.6174078116918733
Bright room,Mean,3,Negative,10,0.5377487625275392
Bright room,Mean,3,Negative,11,0.5269342267484617
Bright room,Mean,4,Positive,0,0.4955674099781235
Bright room,Mean,4,Positive,1,0.47851804009657944
Bright room,Mean,4,Positive,2,0.15410771370998014
Bright room,Mean,4,Positive,3,0.05014761399968255
Bright room,Mean,4,Positive,4,0.470648733546487
Bright room,Mean,4,Positive,5,0.5949266662094616
Bright room,Mean,4,Positive,6,0.5221461484182233
Bright room,Mean,4,Positive,7,0.5522726928933531
Bright room,Mean,4,Positive,8,0.5732811483155643
Bright room,Mean,4,Positive,9,0.2380708601935218
Bright room,Mean,4,Positive,10,0.3931046471604662
Bright room,Mean,4,Positive,11,0.08191113125274052
Bright room,Mean,4,Negative,0,0.45657140546304104
Bright room,Mean,4,Negative,1,0.16901463543218698
Bright room,Mean,4,Negative,2,0.6105847329942423
Bright room,Mean,4,Negative,3,0.14731723796313376
Bright room,Mean,4,Negative,4,0.07004664903590105
Bright room,Mean,4,Negative,5,0.25995239956040006
Bright room,Mean,4,Negative,6,0.4299267091792841
Bright room,Mean,4,Negative,7,0.39489880715721754
Bright room,Mean,4,Negative,8,0.38911644468374385
Bright room,Mean,4,Negative,9,0.6309760447702332
Bright room,Mean,4,Negative,10,0.535122575697768
Bright room,Mean,4,Negative,11,0.5038884326067942
Bright room,Mean,5,Positive,0,0.5086774367501221
Bright room,Mean,5,Positive,1,0.47261636998815737
Bright room,Mean,5,Positive,2,0.1415018554910093
Bright room,Mean,5,Positive,3,0.046456447241323647
Bright room,Mean,5,Positive,4,0.4538098401599572
Bright room,Mean,5,Positive,5,0.6050486407470402
Bright room,Mean,5,Positive,6,0.5229026726281215
Bright room,Mean,5,Positive,7,0.5409808960231273
Bright room,Mean,5,Positive,8,0.577113366318596
Bright room,Mean,5,Positive,9,0.21928088179944188
Bright room,Mean,5,Positive,10,0.3812461287356424
Bright room,Mean,5,Positive,11,0.07466450363112222
Bright room,Mean,5,Negative,0,0.4531142443362582
Bright room,Mean,5,Negative,1,0.14556583795361427
Bright room,Mean,5,Negative,2,0.6167066583912837
Bright room,Mean,5,Negative,3,0.13411970191292527
Bright room,Mean,5,Negative,4,0.06609891373281614
Bright room,Mean,5,Negative,5,0.22651747564104116
Bright room,Mean,5,Negative,6,0.4244966495017073
Bright room,Mean,5,Negative,7,0.40090071312022507
Bright room,Mean,5,Negative,8,0.3824874090869795
Bright room,Mean,5,Negative,9,0.6300338860887196
Bright room,Mean,5,Negative,10,0.5337143294561763
Bright room,Mean,5,Negative,11,0.4953782421925698
Bright room,Mean,6,Positive,0,0.5020433658224669
Bright room,Mean,6,Positive,1,0.4790839754209644
Bright room,Mean,6,Positive,2,0.1353228665628057
Bright room,Mean,6,Positive,3,0.04254559778262548
Bright room,Mean,6,Positive,4,0.43171884063490806
Bright room,Mean,6,Positive,5,0.6023969380396716
Bright room,Mean,6,Positive,6,0.5194097671112489
Bright room,Mean,6,Positive,7,0.5608689976763319
Bright room,Mean,6,Positive,8,0.583043854097037
Bright room,Mean,6,Positive,9,0.1929130048312973
Bright room,Mean,6,Positive,10,0.3762784104393557
Bright room,Mean,6,Positive,11,0.06814909920318156
Bright room,Mean,6,Negative,0,0.4536920511936322
Bright room,Mean,6,Negative,1,0.14247283039526465
Bright room,Mean,6,Negative,2,0.6203232877989526
Bright room,Mean,6,Negative,3,0.1257388546192306
Bright room,Mean,6,Negative,4,0.05879398385553266
Bright room,Mean,6,Negative,5,0.20007506037500822
Bright room,Mean,6,Negative,6,0.41956251519767196
Bright room,Mean,6,Negative,7,0.3717636327612066
Bright room,Mean,6,Negative,8,0.3717786877226951
Bright room,Mean,6,Negative,9,0.6380364467594961
Bright room,Mean,6,Negative,10,0.5396518056784051
Bright room,Mean,6,Negative,11,0.4950745138080931
Bright room,Mean,7,Positive,0,0.49714369603355446
Bright room,Mean,7,Positive,1,0.46028996053474835
Bright room,Mean,7,Positive,2,0.11667363327785898
Bright room,Mean,7,Positive,3,0.039372203459995286
Bright room,Mean,7,Positive,4,0.41075029968846327
Bright room,Mean,7,Positive,5,0.6054497184951828
Bright room,Mean,7,Positive,6,0.5244051035780039
Bright room,Mean,7,Positive,7,0.5538372278096484
Bright room,Mean,7,Positive,8,0.5987532764439878
Bright room,Mean,7,Positive,9,0.1839372683815899
Bright room,Mean,7,Positive,10,0.3746873113067019
Bright room,Mean,7,Positive,11,0.05853187418567348
Bright room,Mean,7,Negative,0,0.4545821364104724
Bright room,Mean,7,Negative,1,0.1433834689642656
Bright room,Mean,7,Negative,2,0.6256660844637327
Bright room,Mean,7,Negative,3,0.1137774489629444
Bright room,Mean,7,Negative,4,0.051031073466859
Bright room,Mean,7,Negative,5,0.18740396145048968
Bright room,Mean,7,Negative,6,0.39256485688259124
Bright room,Mean,7,Negative,7,0.3751495158635691
Bright room,Mean,7,Negative,8,0.35587519657236694
Bright room,Mean,7,Negative,9,0.6364792617499508
Bright room,Mean,7,Negative,10,0.5347809404289574
Bright room,Mean,7,Negative,11,0.4952728573301632
Bright room,Mean,8,Positive,0,0.49497732573240727
Bright room,Mean,8,Positive,1,0.4542975466940377
Bright room,Mean,8,Positive,2,0.10525505430289142
Bright room,Mean,8,Positive,3,0.038063614827915086
Bright room,Mean,8,Positive,4,0.39446936408222766
Bright room,Mean,8,Positive,5,0.6024283370464107
Bright room,Mean,8,Positive,6,0.5240980333972913
Bright room,Mean,8,Positive,7,0.5447507490448863
Bright room,Mean,8,Positive,8,0.6052790379447769
Bright room,Mean,8,Positive,9,0.17185626171201504
Bright room,Mean,8,Positive,10,0.3668006161087221
Bright room,Mean,8,Positive,11,0.05434966484769343
Bright room,Mean,8,Negative,0,0.4553478203322077
Bright room,Mean,8,Negative,1,0.13895939493370052
Bright room,Mean,8,Negative,2,0.6193074739694401
Bright room,Mean,8,Negative,3,0.10774974591797447
Bright room,Mean,8,Negative,4,0.04608213787423015
Bright room,Mean,8,Negative,5,0.17684926545360785
Bright room,Mean,8,Negative,6,0.37817128863539573
Bright room,Mean,8,Negative,7,0.3766539400790999
Bright room,Mean,8,Negative,8,0.34379301924342026
Bright room,Mean,8,Negative,9,0.6337567411254748
Bright room,Mean,8,Negative,10,0.5469524920045952
Bright room,Mean,8,Negative,11,0.4688819284436279
Bright room,Mean,9,Positive,0,0.48590412446480635
Bright room,Mean,9,Positive,1,0.46334526135871745
Bright room,Mean,9,Positive,2,0.09013682307681078
Bright room,Mean,9,Positive,3,0.037775824843968735
Bright room,Mean,9,Positive,4,0.38230725113026925
Bright room,Mean,9,Positive,5,0.5971287041519231
Bright room,Mean,9,Positive,6,0.5277380543669262
Bright room,Mean,9,Positive,7,0.5288337524685411
Bright room,Mean,9,Positive,8,0.6153995252080864
Bright room,Mean,9,Positive,9,0.1572240022971326
Bright room,Mean,9,Positive,10,0.3622285403381471
Bright room,Mean,9,Positive,11,0.051235192709291374
Bright room,Mean,9,Negative,0,0.46349642176745387
Bright room,Mean,9,Negative,1,0.12647091685329326
Bright room,Mean,9,Negative,2,0.6119358243041381
Bright room,Mean,9,Negative,3,0.10000048757771823
Bright room,Mean,9,Negative,4,0.043506395170722786
Bright room,Mean,9,Negative,5,0.16088936100160003
Bright room,Mean,9,Negative,6,0.3609512328332567
Bright room,Mean,9,Negative,7,0.3841464093875894
Bright room,Mean,9,Negative,8,0.3367367019748425
Bright room,Mean,9,Negative,9,0.6305582064429739
Bright room,Mean,9,Negative,10,0.5493193371813256
Bright room,Mean,9,Negative,11,0.4481294979866443
Bright room,Mean,10,Positive,0,0.4722296461274216
Bright room,Mean,10,Positive,1,0.4648750100220813
Bright room,Mean,10,Positive,2,0.07518904398464255
Bright room,Mean,10,Positive,3,0.035810076574411605
Bright room,Mean,10,Positive,4,0.3773876472619115
Bright room,Mean,10,Positive,5,0.5983002799153082
Bright room,Mean,10,Positive,6,0.5318817335159018
Bright room,Mean,10,Positive,7,0.5452162987798881
Bright room,Mean,10,Positive,8,0.6033122301414732
Bright room,Mean,10,Positive,9,0.14518919943864034
Bright room,Mean,10,Positive,10,0.36050179815317696
Bright room,Mean,10,Positive,11,0.050387610980165615
Bright room,Mean,10,Negative,0,0.4724785551211858
Bright room,Mean,10,Negative,1,0.12342561676431195
Bright room,Mean,10,Negative,2,0.6058489345212815
Bright room,Mean,10,Negative,3,0.09561983998419123
Bright room,Mean,10,Negative,4,0.039726123152610225
Bright room,Mean,10,Negative,5,0.14548013585856645
Bright room,Mean,10,Negative,6,0.3559989698566137
Bright room,Mean,10,Negative,7,0.3596959132456297
Bright room,Mean,10,Negative,8,0.3429107066641501
Bright room,Mean,10,Negative,9,0.6315921016116096
Bright room,Mean,10,Negative,10,0.547984071933654
Bright room,Mean,10,Negative,11,0.4294976866933924
Bright room,Mean,11,Positive,0,0.46916763179940835
Bright room,Mean,11,Positive,1,0.46448761519174414
Bright room,Mean,11,Positive,2,0.06608454171812919
Bright room,Mean,11,Positive,3,0.03485874475784098
Bright room,Mean,11,Positive,4,0.37081841226852796
Bright room,Mean,11,Positive,5,0.5924671964809265
Bright room,Mean,11,Positive,6,0.5236512392247434
Bright room,Mean,11,Positive,7,0.5412919239829047
Bright room,Mean,11,Positive,8,0.6007395197154436
Bright room,Mean,11,Positive,9,0.1240593859852832
Bright room,Mean,11,Positive,10,0.3582362353015636
Bright room,Mean,11,Positive,11,0.0489631942170619
Bright room,Mean,11,Negative,0,0.4693165622202756
Bright room,Mean,11,Negative,1,0.10110025808403708
Bright room,Mean,11,Negative,2,0.6073536693852088
Bright room,Mean,11,Negative,3,0.09146646288979447
Bright room,Mean,11,Negative,4,0.03387345903729993
Bright room,Mean,11,Negative,5,0.14415903755997458
Bright room,Mean,11,Negative,6,0.3458845658044416
Bright room,Mean,11,Negative,7,0.34680579371587494
Bright room,Mean,11,Negative,8,0.34019496126255133
Bright room,Mean,11,Negative,9,0.6401246121942425
Bright room,Mean,11,Negative,10,0.5434118650322913
Bright room,Mean,11,Negative,11,0.42469101349479005
Bright room,Mean,12,Positive,0,0.45911025851204834
Bright room,Mean,12,Positive,1,0.49197960355135184
Bright room,Mean,12,Positive,2,0.06474099896076992
Bright room,Mean,12,Positive,3,0.03442559169206511
Bright room,Mean,12,Positive,4,0.37449173000390523
Bright room,Mean,12,Positive,5,0.5789022635762004
Bright room,Mean,12,Positive,6,0.5157335018855573
Bright room,Mean,12,Positive,7,0.5288574835975375
Bright room,Mean,12,Positive,8,0.6066095662931984
Bright room,Mean,12,Positive,9,0.11630118623252886
Bright room,Mean,12,Positive,10,0.34285962384698404
Bright room,Mean,12,Positive,11,0.04753922479598781
Bright room,Mean,12,Negative,0,0.4731959775454891
Bright room,Mean,12,Negative,1,0.09105853530478628
Bright room,Mean,12,Negative,2,0.6119746277386616
Bright room,Mean,12,Negative,3,0.09243629778430058
Bright room,Mean,12,Negative,4,0.029696472610964874
Bright room,Mean,12,Negative,5,0.13920815520038435
Bright room,Mean,12,Negative,6,0.32897594024539994
Bright room,Mean,12,Negative,7,0.34728768636149443
Bright room,Mean,12,Negative,8,0.3339765570460967
Bright room,Mean,12,Negative,9,0.6380483568998622
Bright room,Mean,12,Negative,10,0.5631306488399087
Bright room,Mean,12,Negative,11,0.3763251520137287
Bright room,Mean,13,Positive,0,0.46091467478065257
Bright room,Mean,13,Positive,1,0.49953812495503286
Bright room,Mean,13,Positive,2,0.05981196347413573
Bright room,Mean,13,Positive,3,0.034881725956997525
Bright room,Mean,13,Positive,4,0.3741549571428047
Bright room,Mean,13,Positive,5,0.5761409497855733
Bright room,Mean,13,Positive,6,0.5111470513739146
Bright room,Mean,13,Positive,7,0.5108882756322759
Bright room,Mean,13,Positive,8,0.6071422495732509
Bright room,Mean,13,Positive,9,0.10118323439757403
Bright room,Mean,13,Positive,10,0.333004497932495
Bright room,Mean,13,Positive,11,0.040843811235909536
Bright room,Mean,13,Negative,0,0.4678936125203033
Bright room,Mean,13,Negative,1,0.07299583424046327
Bright room,Mean,13,Negative,2,0.6106855128007846
Bright room,Mean,13,Negative,3,0.08726359089106096
Bright room,Mean,13,Negative,4,0.029551815125185024
Bright room,Mean,13,Negative,5,0.12676323229235775
Bright room,Mean,13,Negative,6,0.31059156253527004
Bright room,Mean,13,Negative,7,0.3646799202345881
Bright room,Mean,13,Negative,8,0.3192956900464907
Bright room,Mean,13,Negative,9,0.6394391232698172
Bright room,Mean,13,Negative,10,0.5412766098864634
Bright room,Mean,13,Negative,11,0.37915189823233325
Bright room,Mean,14,Positive,0,0.46475897136152866
Bright room,Mean,14,Positive,1,0.4871659050865156
Bright room,Mean,14,Positive,2,0.05315221474200195
Bright room,Mean,14,Positive,3,0.034897006081141935
Bright room,Mean,14,Positive,4,0.3480914809697061
Bright room,Mean,14,Positive,5,0.5478592236402141
Bright room,Mean,14,Positive,6,0.5386455670817911
Bright room,Mean,14,Positive,7,0.4990100482711282
Bright room,Mean,14,Positive,8,0.6047589992455694
Bright room,Mean,14,Positive,9,0.0842102570571514
Bright room,Mean,14,Positive,10,0.3131087814089209
Bright room,Mean,14,Positive,11,0.041071289235585604
Bright room,Mean,14,Negative,0,0.45737804361167655
Bright room,Mean,14,Negative,1,0.06222828423715763
Bright room,Mean,14,Negative,2,0.6177353965667027
Bright room,Mean,14,Negative,3,0.08438155801315927
Bright room,Mean,14,Negative,4,0.028009015538706744
Bright room,Mean,14,Negative,5,0.13166179002158898
Bright room,Mean,14,Negative,6,0.2809073030387472
Bright room,Mean,14,Negative,7,0.36319323042683055
Bright room,Mean,14,Negative,8,0.3033280901779993
Bright room,Mean,14,Negative,9,0.639325369651117
Bright room,Mean,14,Negative,10,0.5657718763199608
Bright room,Mean,14,Negative,11,0.36358669474227157
Bright room,Mean,15,Positive,0,0.4474807783375568
Bright room,Mean,15,Positive,1,0.4782542010736875
Bright room,Mean,15,Positive,2,0.046543565559526004
Bright room,Mean,15,Positive,3,0.035596753172293154
Bright room,Mean,15,Positive,4,0.33431930023668804
Bright room,Mean,15,Positive,5,0.5372660075519938
Bright room,Mean,15,Positive,6,0.5522637436087108
Bright room,Mean,15,Positive,7,0.49735294322948276
Bright room,Mean,15,Positive,8,0.614325432169908
Bright room,Mean,15,Positive,9,0.07376840592269714
Bright room,Mean,15,Positive,10,0.29415088111335475
Bright room,Mean,15,Positive,11,0.04058426392746281
Bright room,Mean,15,Negative,0,0.46840216879204416
Bright room,Mean,15,Negative,1,0.04987588704376215
Bright room,Mean,15,Negative,2,0.625749994558526
Bright room,Mean,15,Negative,3,0.08287509673200599
Bright room,Mean,15,Negative,4,0.02776542227657254
Bright room,Mean,15,Negative,5,0.1315842896564106
Bright room,Mean,15,Negative,6,0.25986638108098
Bright room,Mean,15,Negative,7,0.3459735816531594
Bright room,Mean,15,Negative,8,0.28828217863243016
Bright room,Mean,15,Negative,9,0.6432058931029765
Bright room,Mean,15,Negative,10,0.5651945317191714
Bright room,Mean,15,Negative,11,0.3396984971199937
Bright room,Median,-5,Positive,0,0.4658835149076944
Bright room,Median,-5,Positive,1,0.5295995579963789
Bright room,Median,-5,Positive,2,0.39624894320648557
Bright room,Median,-5,Positive,3,0.4992129744285013
Bright room,Median,-5,Positive,4,0.5435307730738355
Bright room,Median,-5,Positive,5,0.490295345079568
Bright room,Median,-5,Positive,6,0.4746000095252611
Bright room,Median,-5,Positive,7,0.5675127347918767
Bright room,Median,-5,Positive,8,0.4884589718496037
Bright room,Median,-5,Positive,9,0.4824298116760134
Bright room,Median,-5,Positive,10,0.5263496797055112
Bright room,Median,-5,Positive,11,0.38512106965156245
Bright room,Median,-5,Negative,0,0.5083129868305145
Bright room,Median,-5,Negative,1,0.3948640563752755
Bright room,Median,-5,Negative,2,0.5922424466392827
Bright room,Median,-5,Negative,3,0.4247795284571504
Bright room,Median,-5,Negative,4,0.4350364277959721
Bright room,Median,-5,Negative,5,0.4818593099799001
Bright room,Median,-5,Negative,6,0.5134834087342083
Bright room,Median,-5,Negative,7,0.4188452625142055
Bright room,Median,-5,Negative,8,0.496551474774249
Bright room,Median,-5,Negative,9,0.5056255174117557
Bright room,Median,-5,Negative,10,0.45296828043942067
Bright room,Median,-5,Negative,11,0.5863964127860725
Bright room,Median,-4,Positive,0,0.5541230272163166
Bright room,Median,-4,Positive,1,0.5509876202114753
Bright room,Median,-4,Positive,2,0.414716910839584
Bright room,Median,-4,Positive,3,0.3871178320161138
Bright room,Median,-4,Positive,4,0.5826491453626061
Bright room,Median,-4,Positive,5,0.5307961612520707
Bright room,Median,-4,Positive,6,0.47468268807172187
Bright room,Median,-4,Positive,7,0.5379483194740516
Bright room,Median,-4,Positive,8,0.4459129643856168
Bright room,Median,-4,Positive,9,0.46988902177232644
Bright room,Median,-4,Positive,10,0.4494468045393623
Bright room,Median,-4,Positive,11,0.4533193527594597
Bright room,Median,-4,Negative,0,0.42001398068495455
Bright room,Median,-4,Negative,1,0.39991997112353184
Bright room,Median,-4,Negative,2,0.5333105154351465
Bright room,Median,-4,Negative,3,0.4471555993173326
Bright room,Median,-4,Negative,4,0.37673986730638487
Bright room,Median,-4,Negative,5,0.44541256615660196
Bright room,Median,-4,Negative,6,0.4964807829034021
Bright room,Median,-4,Negative,7,0.44608314684743333
Bright room,Median,-4,Negative,8,0.5402089263781489
Bright room,Median,-4,Negative,9,0.5102523017986622
Bright room,Median,-4,Negative,10,0.47778190074275434
Bright room,Median,-4,Negative,11,0.47974028038033456
Bright room,Median,-3,Positive,0,0.481319680929929
Bright room,Median,-3,Positive,1,0.5870067832211188
Bright room,Median,-3,Positive,2,0.3771059000347343
Bright room,Median,-3,Positive,3,0.3541388955906191
Bright room,Median,-3,Positive,4,0.5900301187913313
Bright room,Median,-3,Positive,5,0.5270713358594007
Bright room,Median,-3,Positive,6,0.4669926311121532
Bright room,Median,-3,Positive,7,0.5754490987275448
Bright room,Median,-3,Positive,8,0.4941005190653131
Bright room,Median,-3,Positive,9,0.46444770155900544
Bright room,Median,-3,Positive,10,0.4892753746402203
Bright room,Median,-3,Positive,11,0.42075994717420584
Bright room,Median,-3,Negative,0,0.4600437300558282
Bright room,Median,-3,Negative,1,0.37739127944553047
Bright room,Median,-3,Negative,2,0.596983777680017
Bright room,Median,-3,Negative,3,0.47383320569664655
Bright room,Median,-3,Negative,4,0.3661222597401036
Bright room,Median,-3,Negative,5,0.44696507701850025
Bright room,Median,-3,Negative,6,0.5036411292834237
Bright room,Median,-3,Negative,7,0.4139903733551227
Bright room,Median,-3,Negative,8,0.49552134359298067
Bright room,Median,-3,Negative,9,0.5071742608793862
Bright room,Median,-3,Negative,10,0.4467426971712563
Bright room,Median,-3,Negative,11,0.4998097775962402
Bright room,Median,-2,Positive,0,0.5139364409039616
Bright room,Median,-2,Positive,1,0.4675361373477343
Bright room,Median,-2,Positive,2,0.30244806117284434
Bright room,Median,-2,Positive,3,0.3418301580554308
Bright room,Median,-2,Positive,4,0.6293318724788239
Bright room,Median,-2,Positive,5,0.5198057133484146
Bright room,Median,-2,Positive,6,0.46649858908355574
Bright room,Median,-2,Positive,7,0.549249343705034
Bright room,Median,-2,Positive,8,0.4415528708985901
Bright room,Median,-2,Positive,9,0.5108689102530463
Bright room,Median,-2,Positive,10,0.46354255653403903
Bright room,Median,-2,Positive,11,0.38632879902589773
Bright room,Median,-2,Negative,0,0.4614365014080516
Bright room,Median,-2,Negative,1,0.41688308801882645
Bright room,Median,-2,Negative,2,0.6359143025052838
Bright room,Median,-2,Negative,3,0.3686357166396525
Bright room,Median,-2,Negative,4,0.29954916760821937
Bright room,Median,-2,Negative,5,0.44269883951617056
Bright room,Median,-2,Negative,6,0.4952310237026825
Bright room,Median,-2,Negative,7,0.4273575003557213
Bright room,Median,-2,Negative,8,0.5232106462280777
Bright room,Median,-2,Negative,9,0.46586305605834494
Bright room,Median,-2,Negative,10,0.45336468377660516
Bright room,Median,-2,Negative,11,0.5425859593774192
Bright room,Median,-1,Positive,0,0.498096350866552
Bright room,Median,-1,Positive,1,0.4891568733358983
Bright room,Median,-1,Positive,2,0.37655286799759885
Bright room,Median,-1,Positive,3,0.3602040242636816
Bright room,Median,-1,Positive,4,0.5752839485711546
Bright room,Median,-1,Positive,5,0.5368436700912563
Bright room,Median,-1,Positive,6,0.4237318184975559
Bright room,Median,-1,Positive,7,0.4923129946799614
Bright room,Median,-1,Positive,8,0.4812103633929824
Bright room,Median,-1,Positive,9,0.5297422083687391
Bright room,Median,-1,Positive,10,0.4158808515139057
Bright room,Median,-1,Positive,11,0.3861214390303633
Bright room,Median,-1,Negative,0,0.4631880093580472
